Data;Descrição;Valor;Tipo;Categoria;Setor;Centro de Custo;ID Transação;Conciliado com;Memo
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052107714;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052107715;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-1082.61;Despesa;Transferência;Administrativo;Financeiro;2025052107716;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-20;;630.06;Receita;Transferência;Administrativo;Financeiro;202505200771;;"Pix recebido: ""Cp :90400888-NARDINI AGROINDUSTRIAL LTDA"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505200772;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505200773;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505200774;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505200775;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505200776;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505200777;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-615.12;Despesa;Transferência;Administrativo;Financeiro;202505200778;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-20;;112.28;Receita;Outros;❗Definir;❗Definir;202505200779;;"Transferencia recebida: ""033 3 130105157 NARDINI AGROINDUSTRIAL LTDA"""
2025-05-20;;-112.28;Despesa;Transferência;Administrativo;Financeiro;2025052007710;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-20;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025052007711;;"Boleto de cobranca recebido: ""112/90304141339"""
2025-05-20;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025052007712;;"Boleto de cobranca recebido: ""112/90304141347"""
2025-05-20;;80.0;Receita;Pagamento;Administrativo;Financeiro;2025052007713;;"Boleto de cobranca recebido: ""112/90304141453"""
2025-05-20;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025052007714;;"Boleto de cobranca recebido: ""112/90304141701"""
2025-05-20;;70.0;Receita;Pagamento;Administrativo;Financeiro;2025052007715;;"Boleto de cobranca recebido: ""112/90304141552"""
2025-05-20;;-330.0;Despesa;Transferência;Administrativo;Financeiro;2025052007716;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-20;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025052007717;;"Boleto de cobranca recebido: ""112/90304141719"""
2025-05-20;;206.23;Receita;Pagamento;Administrativo;Financeiro;2025052007718;;"Boleto de cobranca recebido: ""112/90304141198"""
2025-05-20;;144.0;Receita;Pagamento;Administrativo;Financeiro;2025052007719;;"Boleto de cobranca recebido: ""112/90304141511"""
2025-05-20;;-410.23;Despesa;Transferência;Administrativo;Financeiro;2025052007720;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-20;;48.0;Receita;Pagamento;Administrativo;Financeiro;2025052007721;;"Boleto de cobranca recebido: ""112/90304141628"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007722;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007723;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007724;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007725;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007726;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007727;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007728;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007729;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007730;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052007731;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-20;;359.9;Receita;Pagamento;Administrativo;Financeiro;2025052007732;;"Boleto de cobranca recebido: ""112/90304141487"""
2025-05-20;;259.0;Receita;Pagamento;Administrativo;Financeiro;2025052007733;;"Boleto de cobranca recebido: ""112/90304141461"""
2025-05-20;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025052007734;;"Boleto de cobranca recebido: ""112/90304141412"""
2025-05-20;;72.05;Receita;Pagamento;Administrativo;Financeiro;2025052007735;;"Boleto de cobranca recebido: ""112/90304141537"""
2025-05-20;;120.0;Receita;Pagamento;Administrativo;Financeiro;2025052007736;;"Boleto de cobranca recebido: ""112/90304141479"""
2025-05-20;;120.0;Receita;Pagamento;Administrativo;Financeiro;2025052007737;;"Boleto de cobranca recebido: ""112/90304141651"""
2025-05-20;;260.0;Receita;Pagamento;Administrativo;Financeiro;2025052007738;;"Boleto de cobranca recebido: ""112/90304141206"""
2025-05-20;;90.0;Receita;Pagamento;Administrativo;Financeiro;2025052007739;;"Boleto de cobranca recebido: ""112/90304141420"""
2025-05-20;;90.0;Receita;Pagamento;Administrativo;Financeiro;2025052007740;;"Boleto de cobranca recebido: ""112/90304141388"""
2025-05-20;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025052007741;;"Boleto de cobranca recebido: ""112/90304141545"""
2025-05-20;;100.0;Receita;Pagamento;Administrativo;Financeiro;2025052007742;;"Boleto de cobranca recebido: ""112/90304141263"""
2025-05-20;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025052007743;;"Boleto de cobranca recebido: ""112/90304141180"""
2025-05-20;;-1674.05;Despesa;Transferência;Administrativo;Financeiro;2025052007744;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-20;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025052007745;;"Boleto de cobranca recebido: ""112/90304141297"""
2025-05-19;;99.12;Receita;Pagamento;Administrativo;Financeiro;202505190771;;"Boleto de cobranca recebido: ""112/90301906429"""
2025-05-19;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505190772;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-19;;-70.0;Despesa;Transferência;Administrativo;Financeiro;202505190773;;"Pix enviado: ""Cp :10573521-LALAMOVE TECNOLOGIA BRASIL LTDA"""
2025-05-19;;97.5;Receita;Pagamento;Administrativo;Financeiro;202505190774;;"Boleto de cobranca recebido: ""112/90301906163"""
2025-05-19;;60.0;Receita;Pagamento;Administrativo;Financeiro;202505190775;;"Boleto de cobranca recebido: ""112/90301906536"""
2025-05-19;;125.0;Receita;Pagamento;Administrativo;Financeiro;202505190776;;"Boleto de cobranca recebido: ""112/90301906478"""
2025-05-19;;60.0;Receita;Pagamento;Administrativo;Financeiro;202505190777;;"Boleto de cobranca recebido: ""112/90304141602"""
2025-05-19;;-369.13;Despesa;Transferência;Administrativo;Financeiro;202505190778;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-19;;154.2;Receita;Pagamento;Administrativo;Financeiro;202505190779;;"Boleto de cobranca recebido: ""112/90301906353"""
2025-05-19;;130.0;Receita;Pagamento;Administrativo;Financeiro;2025051907710;;"Boleto de cobranca recebido: ""112/90304141560"""
2025-05-19;;-284.2;Despesa;Transferência;Administrativo;Financeiro;2025051907711;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-17;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505170771;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-17;;-33.0;Despesa;Transferência;Administrativo;Financeiro;202505170772;;"Pix enviado: ""Cp :08561701-49188538 ALEXANDRO RIBEIRO DE QUEIROZ"""
2025-05-17;;-50.0;Despesa;Transferência;Administrativo;Financeiro;202505170773;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-17;;-31.8;Despesa;Transferência;Administrativo;Financeiro;202505170774;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-16;;-627.4;Despesa;Transferência;Administrativo;Financeiro;202505160771;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-16;;66.02;Receita;Pagamento;Administrativo;Financeiro;202505160772;;"Boleto de cobranca recebido: ""112/90301906148"""
2025-05-16;;230.0;Receita;Pagamento;Administrativo;Financeiro;202505160773;;"Boleto de cobranca recebido: ""112/90304141370"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505160774;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505160775;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505160776;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505160777;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505160778;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505160779;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607710;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607711;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607712;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607713;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607714;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-268.0;Despesa;Transferência;Administrativo;Financeiro;2025051607715;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-16;;66.02;Receita;Pagamento;Administrativo;Financeiro;2025051607716;;"Boleto de cobranca recebido: ""112/90301906122"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607717;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607718;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607719;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025051607720;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-16;;60.52;Receita;Pagamento;Administrativo;Financeiro;2025051607721;;"Boleto de cobranca recebido: ""112/90301906171"""
2025-05-15;;626.69;Receita;Pagamento;Administrativo;Financeiro;202505150771;;"Boleto de cobranca recebido: ""112/90301906551"""
2025-05-15;;292.87;Receita;Pagamento;Administrativo;Financeiro;202505150772;;"Boleto de cobranca recebido: ""112/90301906528"""
2025-05-15;;-292.87;Despesa;Transferência;Administrativo;Financeiro;202505150773;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-15;;913.08;Receita;Pagamento;Administrativo;Financeiro;202505150774;;"Boleto de cobranca recebido: ""112/90301906452"""
2025-05-15;;65.0;Receita;Pagamento;Administrativo;Financeiro;202505150775;;"Boleto de cobranca recebido: ""112/90301906486"""
2025-05-15;;154.91;Receita;Pagamento;Administrativo;Financeiro;202505150776;;"Boleto de cobranca recebido: ""112/90301906114"""
2025-05-15;;1248.0;Receita;Pagamento;Administrativo;Financeiro;202505150777;;"Boleto de cobranca recebido: ""112/90304141248"""
2025-05-15;;-2380.99;Despesa;Transferência;Administrativo;Financeiro;202505150778;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-15;;297.0;Receita;Pagamento;Administrativo;Financeiro;202505150779;;"Boleto de cobranca recebido: ""112/90301906395"""
2025-05-15;;80.0;Receita;Pagamento;Administrativo;Financeiro;2025051507710;;"Boleto de cobranca recebido: ""112/90301906445"""
2025-05-15;;455.0;Receita;Pagamento;Administrativo;Financeiro;2025051507711;;"Boleto de cobranca recebido: ""112/90301906437"""
2025-05-15;;-832.0;Despesa;Transferência;Administrativo;Financeiro;2025051507712;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-15;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025051507713;;"Boleto de cobranca recebido: ""112/90301906007"""
2025-05-15;;-50.0;Despesa;Transferência;Administrativo;Financeiro;2025051507714;;"Pix enviado: ""Cp :10573521-LALAMOVE TECNOLOGIA BRASIL LTDA"""
2025-05-15;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025051507715;;"Boleto de cobranca recebido: ""112/90301906361"""
2025-05-15;;95.0;Receita;Pagamento;Administrativo;Financeiro;2025051507716;;"Boleto de cobranca recebido: ""112/90301905983"""
2025-05-15;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025051507717;;"Boleto de cobranca recebido: ""112/90301906213"""
2025-05-15;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025051507718;;"Boleto de cobranca recebido: ""112/90301906312"""
2025-05-15;;605.8;Receita;Pagamento;Administrativo;Financeiro;2025051507719;;"Boleto de cobranca recebido: ""112/90301906569"""
2025-05-15;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025051507720;;"Boleto de cobranca recebido: ""112/90301906155"""
2025-05-15;;90.0;Receita;Pagamento;Administrativo;Financeiro;2025051507721;;"Boleto de cobranca recebido: ""112/90301906072"""
2025-05-15;;250.0;Receita;Pagamento;Administrativo;Financeiro;2025051507722;;"Boleto de cobranca recebido: ""112/90301906387"""
2025-05-15;;705.0;Receita;Pagamento;Administrativo;Financeiro;2025051507723;;"Boleto de cobranca recebido: ""112/90301906064"""
2025-05-15;;120.0;Receita;Pagamento;Administrativo;Financeiro;2025051507724;;"Boleto de cobranca recebido: ""112/90301906510"""
2025-05-15;;130.0;Receita;Pagamento;Administrativo;Financeiro;2025051507725;;"Boleto de cobranca recebido: ""112/90301906221"""
2025-05-15;;210.0;Receita;Pagamento;Administrativo;Financeiro;2025051507726;;"Boleto de cobranca recebido: ""112/90301905975"""
2025-05-15;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025051507727;;"Boleto de cobranca recebido: ""112/90301906262"""
2025-05-15;;372.6;Receita;Pagamento;Administrativo;Financeiro;2025051507728;;"Boleto de cobranca recebido: ""112/90301906320"""
2025-05-15;;-2888.4;Despesa;Transferência;Administrativo;Financeiro;2025051507729;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-15;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025051507730;;"Boleto de cobranca recebido: ""112/90301906411"""
2025-05-15;;294.95;Receita;Pagamento;Administrativo;Financeiro;2025051507731;;"Boleto de cobranca recebido: ""112/90301906031"""
2025-05-15;;-169.16;Despesa;Transferência;Administrativo;Financeiro;2025051507732;;"Pix enviado: ""Cp :08561701-Sol Cargas Transportes Multimodal LTDA"""
2025-05-15;;60.0;Receita;Pagamento;Administrativo;Financeiro;2025051507733;;"Boleto de cobranca recebido: ""112/90301906247"""
2025-05-15;;358.0;Receita;Pagamento;Administrativo;Financeiro;2025051507734;;"Boleto de cobranca recebido: ""112/90301905991"""
2025-05-15;;160.0;Receita;Pagamento;Administrativo;Financeiro;2025051507735;;"Boleto de cobranca recebido: ""112/90301905967"""
2025-05-15;;-763.0;Despesa;Transferência;Administrativo;Financeiro;2025051507736;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-14;;-421.76;Despesa;Transferência;Administrativo;Financeiro;202505140771;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-14;;60.0;Receita;Pagamento;Administrativo;Financeiro;202505140772;;"Boleto de cobranca recebido: ""112/90301906098"""
2025-05-14;;200.0;Receita;Pagamento;Administrativo;Financeiro;202505140773;;"Boleto de cobranca recebido: ""112/90304141149"""
2025-05-14;;190.0;Receita;Pagamento;Administrativo;Financeiro;202505140774;;"Boleto de cobranca recebido: ""112/90304141255"""
2025-05-14;;132.36;Receita;Pagamento;Administrativo;Financeiro;202505140775;;"Boleto de cobranca recebido: ""112/90301906080"""
2025-05-14;;-582.36;Despesa;Transferência;Administrativo;Financeiro;202505140776;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-13;;380.0;Receita;Pagamento;Administrativo;Financeiro;202505130771;;"Boleto de cobranca recebido: ""112/90301906502"""
2025-05-13;;-384.66;Despesa;Transferência;Administrativo;Financeiro;202505130772;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-13;;421.76;Receita;Pagamento;Administrativo;Financeiro;202505130773;;"Boleto de cobranca recebido: ""112/90296653655"""
2025-05-12;;375.0;Receita;Outros;❗Definir;❗Definir;202505120771;;"Transferencia recebida: ""033 3 130105157 NARDINI AGROINDUSTRIAL LTDA"""
2025-05-12;;1098.81;Receita;Outros;❗Definir;❗Definir;202505120772;;"Transferencia recebida: ""341 9 147786 NARDINI AGROINDUSTRIAL LTDA"""
2025-05-12;;-1473.0;Despesa;Transferência;Administrativo;Financeiro;202505120773;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-12;;60.0;Receita;Pagamento;Administrativo;Financeiro;202505120774;;"Boleto de cobranca recebido: ""112/90301906338"""
2025-05-12;;313.82;Receita;Pagamento;Administrativo;Financeiro;202505120775;;"Boleto de cobranca recebido: ""112/90301906544"""
2025-05-12;;-370.0;Despesa;Transferência;Administrativo;Financeiro;202505120776;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-07;;-22.0;Despesa;Transferência;Administrativo;Financeiro;202505070771;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-06;;-19.99;Despesa;Transferência;Administrativo;Financeiro;202505060771;;"Pix enviado: ""Cp :30385259-KUPFY"""
2025-05-05;;38.55;Receita;Pagamento;Administrativo;Financeiro;202505050771;;"Boleto de cobranca recebido: ""112/90279345030"""
2025-05-05;;176.25;Receita;Pagamento;Administrativo;Financeiro;202505050772;;"Boleto de cobranca recebido: ""112/90279345899"""
2025-05-05;;-214.0;Despesa;Transferência;Administrativo;Financeiro;202505050773;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-05;;132.2;Receita;Pagamento;Administrativo;Financeiro;202505050774;;"Boleto de cobranca recebido: ""112/90279345923"""
2025-05-05;;-91.16;Despesa;Transferência;Administrativo;Financeiro;202505050775;;"Pix enviado: ""Cp :10573521-Igor Melo de Lucena"""
2025-05-03;;-703.0;Despesa;Transferência;Administrativo;Financeiro;202505030771;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-02;;160.0;Receita;Pagamento;Administrativo;Financeiro;202505020771;;"Boleto de cobranca recebido: ""112/90275846718"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505020772;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505020773;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505020774;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505020775;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505020776;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505020777;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505020778;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505020779;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207710;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207711;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207712;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207713;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207714;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207715;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207716;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207717;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207718;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207719;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207720;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207721;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207722;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207723;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207724;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207725;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207726;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207727;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207728;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207729;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207730;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207731;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207732;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207733;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207734;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207735;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207736;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207737;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207738;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207739;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207740;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-02;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025050207741;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
